Unnamed: 0,Restaurant Name,Address,Barangay,City / Town,Province,Price Range (Max), Specialty ,Other Data,Author,Review
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Michelle Newby,Great family place Food: 4 Service: 4 Atmosphere: 4
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Ivine Osit,Yummy yummy food Food: 5 Service: 5 Atmosphere: 5
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Ethel Joy Cuison,"Service: Dine in Meal type: Dinner Price per person: ?400Â600 Recommended dishes: Pork Ribs, Beef Tenderloin Steak with Garlic Rice and Vegetables, Pork Rib Steak, 500g Ribs and Fries"
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Katrina Yap,"We love everything we ordered. Ribs were meaty, very tender and flavorful. The cordon blue is was not dry, unlike others we've tried before. The outside was crispy and white sauce was really good. Serving size is good. Service: Dine in Meal type: Dinner Food: 5 Service: 5 Atmosphere: 5 Recommended dishes: Pork Ribs"
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,christine dufroy,Really delicious meal! Cocktails at the top. And a more than warm welcome! And special attention for my husband's birthday. A beautiful memory
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Dennis De Vera,"My date and I ordered nicoise salad and mushroom soup for starters and we didnt expect their servings were good for sharing. Not to mention the salad was delicious and fresh. Soup was thick and had a lot of real mushroom bits, a tasty soup indeed. We both had the bbq pork ribs for our main course because it was their specialty. Meat was so tender and almost falling off from the bone. Bbq sauce was equally delicious. Just what I prefer for bbq sauce, a little sweet and salty. Ambiance was cozy and relaxing with soft music - just perfect for a dinner date. Waiters were very attentive. This restaurant is a MUST-try when you come to Puerto Prinsesa. Meal type: Dinner Food: 4 Service: 5 Atmosphere: 4 Recommended dishes: Pork Ribs"
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Willem 67,Very good ribs Food: 5 Service: 5 Atmosphere: 5
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Julius Dangca,Food: 5 Service: 5 Atmosphere: 5
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Jeremiah Paul Ariate,Pork Ribs Food: 3 Service: 4 Atmosphere: 5
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Breavis,"Coming from America, the land of slow smoked baby back ribs, I can say these ribs are good, not great. However, they are still probably the best in Palawan. The chicken cordon Bleu was amazing."
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Luke Banham,Really great atmosphere. Very chill and comfortable. I was surprised how nice it is in the garden out the back. The food was great and a very decent price. Staff and owner were very friendly and attentive too.
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,rodel arcillas,The place offers the best steak in Puerto Princesa City.
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Ivy gladdys Capinig,"Verry bad i ordered yesterday for take out,i pay 1900P.the food it's not fresh,the ribs smell verry bad.i ordered chiken penne pasta they give me languini with red sauce and frozen chicken and it has some plastic wrap inside the chicken because it's frozen they forgot to remove it. I ordred also quesadillas beef they didin't put beef only tomato sauce and cheese i will never go back... the wrost restaurant in puerto princesa.you eat there tomorrow you go to the hospital"
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Howard,Food us great. I always order a chicken parmigiana which is the best in town. Mrs loves the ribs and the kids always enjoy their meal. Lovely atmosphere with the lighting at night time.
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Stephen Briand,Great food and drinks at reasonable prices. Nice atmosphere for couples.
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Dave Buck,"Very nice clean place with good service, food was prepared even in a brown out and was great, well worth visiting"
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Alberto Oleotti,Ribs are perfect and the crew very welcoming. You feel like at home
8,CAPTAIN RIBS,"MANALO EXT. ROAD 295, BGY BANCAO-BANCAO, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"American, European, Filipino, Barbecue, Vegetarian options",Outdoor seatingWi-Fi?redit cards acceptedBookingTakeawayWheelchair accessibleParking,Palawan Island Trading,Good pasta. Ribs could be better.
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Tommi Jay,Service: Dine in Meal type: Dinner Price per person: ?400Â600 Food: 4 Service: 4 Atmosphere: 4
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Elzem DinÃ§ Kirli,"Banana shake was very good. However, the portion of food was not satisfying. The chicken that came was very small. Unfortunately, we were not satisfied. Also, the soy sauce on the chicken was too much. Service: Dine in Meal type: Dinner Food: 3 Service: 4 Atmosphere: 5"
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Mary Rose Pagyos,Food: 5 Service: 5 Atmosphere: 5
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Nino Estacio,Food: 5 Service: 5 Atmosphere: 5
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Stephen Maupin,Chicken fingers truly finger size! Service: Dine in Meal type: Dinner Food: 4 Service: 5 Atmosphere: 5
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Fei Castillo,Spooky and FUN halloween party!!!! Food: 5 Service: 5 Atmosphere: 5
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Santhosh Sivanathan,We waited to long for food to arrive. After we asked the waitress it came one by one. Their fried chicken was not tasty at all and it was flavorless. They gave ketchup as a dip. The spicy squid was okay and their adobe was little better. They did offer potato wedges for free for the delay but we were full. Maybe they shouldÂve gave dessert or something.
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Morris Wryth Noronio,Excelent place to chill.
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Travis clough,The band was awesome.
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Bhong Omilda,Cool place and nice
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Garrett Devine,Good live music friendly staff
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Clara Yxabelle Ramos,Coldest beer in town...
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Dean Lacson,Band and entertainers are really good.
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,wheng garadz,"More fun in puerto princesa cityI like d place & intertainment, all server are friendly"
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Precious Vega,Was only here for drinks. Had a great time singing some karaoke and fun entertaining hosts
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Len Jimena,"Good ambiance, great musicians on deck. It's a good place to hang out with your drinking buddies. The food could be improved. Drinks are okay."
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Anchovy Barros,"The best ""Humba"" in town. .Eat all you can for only P199.00 definitely Music and good food in 1"
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Aizel Baguinbin,This is my favorite place!cool place food was fantastic with frozen beer.
10,Tataboom Bar & Restaurant,"355 Dagomboy Village, Rizal Avenue, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Filipino, Asian, Vegetarian options ",Outdoor seatingCash onlyDeliveryTakeawayBookingWheelchair accessibleWi-FiParkingTV,Philip Tabang,Cool place highly recommended
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Cameron Lee,ItÂs 1030 on a Friday morning. Perfect time for a coffee. Google says that theyÂre open. Why are they closed? Food: 1 Service: 1 Atmosphere: 1
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Zoe Tui,Food: 5 Service: 5 Atmosphere: 5
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,David Negosa,Price of food does not compensate quantity of food.
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Omato Amatis,Its can tell its a nice place from the out side lets wait when quarantine was done
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Maureen Dingwasen,Relaxing ambiance and music ..
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Marcos Douglas Simoes,Delicious carbonara pata ! The place is really clean and has a lovely decoration! I loved !
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Mea Aine Abdurajik - Montante,great food and cozy ambiance ????
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Pat cadorette,Probably one of the best burgers in Puerto Princesa! Authentic taste
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Roy Grimm,We had a great breakfast and 1 dinner there.. I loved their French toast.. Apples cinnamon butter maple sauce! Apple cashews salad was ok. Place is nice and coffee was good.
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Shawn Kim,"kindness. ripple softness. The churros are just average, so I don't think you need to order them. Four stars for opening the door even on Christmas"
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,riven gabuco,Nice ambience and good filipino breakfast food
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Hili,The place is very cute and the staff are very friendly..
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,tito duque,"Place was about average. Eating place was inadequate. Overall is about average, nothing extraordinary."
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Rhenj'z Vasquez,Good food and great staff.
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Wex Carlos,Great food and very nice ambiance ????
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Sander Andan,great ambiance good food ????????
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Luanne dela Cruz,"It's a very cute,instagrammable place"
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Maiah Sabijon - Letany,Cozy and good food
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Ivy Rose Escabillas Padilla,We always love to dine at white fence.. my kids and i are very much comfortable and at peace with the ambiance and ofcourse together with the great food.. great crew.. Perfect..
11,White Fence Cafe,"296 M. Manalo Extension, Puerto Princesa, MIMAROPA, Philippines, 5300",Bancao Bancao,Puerto Princesa,Palawan,1400.0," American, Asian, Filipino, International, Vegetarian options ",Outdoor seatingWi-Fi?redit cards acceptedBookingNo deliveryTakeawayTV,Yogsc Cuerdo,"Well thought menu, great food and excellent service!"
12,Painted Table,"PPWW+GH4 Canvas Botique Hotel, North Road, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Mexican, International, Vegetarian options ",?redit cards acceptedOutdoor seatingWi-FiTakeawayParkingBookingWheelchair accessible,bruce fronteras,Service: Dine in Meal type: Lunch Food: 4 Service: 4 Atmosphere: 5 Parking space: Plenty of parking Parking options Free parking lot
12,Painted Table,"PPWW+GH4 Canvas Botique Hotel, North Road, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Mexican, International, Vegetarian options ",?redit cards acceptedOutdoor seatingWi-FiTakeawayParkingBookingWheelchair accessible,Rina Ryan,Service was slow. Staff didn't seem to know what they were doing; took 3 people to make my mango shake. Food was terrible and portions were a joke. My partner and l also had LBM right after eating here.
12,Painted Table,"PPWW+GH4 Canvas Botique Hotel, North Road, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Mexican, International, Vegetarian options ",?redit cards acceptedOutdoor seatingWi-FiTakeawayParkingBookingWheelchair accessible,Salvatore Alaimo,"Poor service, poor food. Not sure if the food is inspired to the Italian cuisine (as almost half of their menu has Italian plates), but definitely far far away from the proper italian plates weÂve got in my country."
12,Painted Table,"PPWW+GH4 Canvas Botique Hotel, North Road, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Mexican, International, Vegetarian options ",?redit cards acceptedOutdoor seatingWi-FiTakeawayParkingBookingWheelchair accessible,Leslie Dunham,"The variety of food is incredible! I donÂt know how they have enough space for all the ingredients to make so many different types of dishes and do it so well. YouÂll for sure find a dish that suits everyoneÂs taste. (You can even ask for their secret Filipino menu). Customer service is top notch as well, at the level of 5 star restaurants. I highly recommend this place!"
12,Painted Table,"PPWW+GH4 Canvas Botique Hotel, North Road, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Mexican, International, Vegetarian options ",?redit cards acceptedOutdoor seatingWi-FiTakeawayParkingBookingWheelchair accessible,Ulrika Forslund,OMG! Amazing ribs and the mango shake was superb
12,Painted Table,"PPWW+GH4 Canvas Botique Hotel, North Road, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Mexican, International, Vegetarian options ",?redit cards acceptedOutdoor seatingWi-FiTakeawayParkingBookingWheelchair accessible,Roslin Dizon,"Service is great, but food is just average"
12,Painted Table,"PPWW+GH4 Canvas Botique Hotel, North Road, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Mexican, International, Vegetarian options ",?redit cards acceptedOutdoor seatingWi-FiTakeawayParkingBookingWheelchair accessible,happyhani,nacho basket is the best!!
12,Painted Table,"PPWW+GH4 Canvas Botique Hotel, North Road, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Mexican, International, Vegetarian options ",?redit cards acceptedOutdoor seatingWi-FiTakeawayParkingBookingWheelchair accessible,Boyan Dobrev,Really great place with wonderful service. Food is delicious and it feels like they use high quality products. Will definitely come back a few more times. Only too bad they donÂt have alternatives to cowÂs milk (suck as almond milk). And the wifi is painfully slow.
12,Painted Table,"PPWW+GH4 Canvas Botique Hotel, North Road, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Mexican, International, Vegetarian options ",?redit cards acceptedOutdoor seatingWi-FiTakeawayParkingBookingWheelchair accessible,John Drummond,"Came here for our last night in PP. We heard about it via local artist Mark Garcia and had passed by the hotel a few times which looked attractive. The waiting staff were extremely attentive (personally too much for me at one point as I like to read the menu without being stood over). However they were so kind, knowledge about the menu and allergies and we overheard them being familiar with cultural differiences ie. No certain types of meat. Jerick tried to teach us some Tagalog and we had a laugh singing Sibbiana/Baby co. The venue was clean, querky and beautiful. We would have liked to see a drinks menu but remembered a cucumber lemonade from the reviews , perhaps we should have stuck to calamansi - it was nice but more like a green ice smoothie than traditional cucumber lemonade! I ordered pork ribs which came with corn and onion rings, my other half ordered chicken which came with mash and vegetables. Both thought food was exceptional quality for value and considering location. We bought a mango qusidia for desert (this did not look so appetising - see image- like green mould! But was tasty, similar to a thick crep) as well as spicy chocolate moose with merange which was delicious ( I had food envy)!!! No toilet roll in toilet but otherwise a great experience. Highly recommend."
12,Painted Table,"PPWW+GH4 Canvas Botique Hotel, North Road, Puerto Princesa, MIMAROPA, Philippines",San Miguel,Puerto Princesa,Palawan,1400.0," Mexican, International, Vegetarian options ",?redit cards acceptedOutdoor seatingWi-FiTakeawayParkingBookingWheelchair accessible,Claudia Baptista,Amazing food and super friendly and helpful staff!
